tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,103,212864,,,Valentin Garay,U,,ARG,18.9,206556,,,Lautaro Agustin Falabella,L,175,ARG,28.1,7-6(5) 6-2,3,R32,122,1,1,57,38,30,8,9,2,4,2,3,74,45,24,16,11,5,10,1496,4,871,27
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,114,208613,,,Ezequiel Monferrer,R,170,ARG,22.7,214401,,,Enzo Grimoli,U,,FRA,27.8,6-0 4-6 7-5,3,R32,150,3,4,86,62,40,13,14,6,10,3,4,105,61,33,19,14,11,18,985,18,,
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,108,212784,,,Maximo Zeitune,R,,ARG,18.9,208078,,,Tomas Farjat,R,188,ARG,25.0,6-1 6-2,3,R32,51,6,1,37,28,23,6,8,0,1,0,0,42,30,13,4,7,4,9,774,37,753,40
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,101,211661,,,Juan Estevez,R,170,ARG,20.4,214261,,,Lautaro Rocha,U,,ARG,18.8,6-0 6-1,3,R32,58,2,0,37,21,15,10,6,3,3,1,3,49,32,13,5,7,2,8,438,106,1940,1
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,105,211636,,,Lucio Ratti,R,183,ARG,22.0,212272,,,Nikos Lehmann,L,185,ARG,20.7,6-2 6-1,3,R32,79,1,4,49,29,22,13,8,1,1,1,1,53,30,14,12,7,4,8,548,72,1790,2
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,115,202275,,,Fermin Tenti,R,181,ARG,28.7,211658,,,Tomas Martinez,U,,ARG,22.5,6-2 0-6 6-4,3,R32,153,1,2,96,68,34,18,12,8,13,1,6,67,45,27,8,12,1,6,918,23,982,18
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,110,202106,,,Juan Bautista Otegui,R,191,ARG,27.0,214452,,,Joel Navarro,R,,ARG,18.7,6-0 6-1,3,R32,69,3,5,36,16,13,12,6,1,1,0,1,51,34,14,5,7,6,12,1078,13,,
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,203,211636,,,Lucio Ratti,R,183,ARG,22.0,202220,,,Nicolas Bruna,R,188,CHI,27.1,6-3 6-2,3,R16,79,1,0,53,38,30,5,9,0,1,0,1,41,26,13,7,8,1,5,548,72,1061,14
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,204,212784,,,Maximo Zeitune,R,,ARG,18.9,208262,,,Alejo Lorenzo Lingua Lavallen,L,175,ARG,24.9,6-4 1-6 7-6(10),3,R16,190,3,2,105,70,49,13,14,3,7,1,4,101,73,49,16,15,2,5,774,37,1013,16
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,207,210218,,,Bruno Fernandez,R,185,BRA,21.5,208613,,,Ezequiel Monferrer,R,170,ARG,22.7,6-2 6-1,3,R16,64,0,2,50,40,30,2,8,1,2,0,3,37,22,9,5,7,0,5,704,46,985,18
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,206,202271,,,Lorenzo Joaquin Rodriguez,R,196,ARG,26.4,208532,,,Thiago Cigarran,R,183,ARG,25.9,7-5 2-1,3,R16,125,0,2,41,28,21,6,8,1,3,4,3,68,42,23,12,7,6,9,522,78,846,30
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,202,208099,,,Santiago De La Fuente,R,175,ARG,24.0,212864,,,Valentin Garay,U,,ARG,18.9,1-6 7-6(2) 6-1,3,R16,151,0,3,93,72,44,11,12,7,11,2,2,95,63,38,17,14,5,10,643,55,1496,4
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,208,209254,,,Valerio Aboian,L,183,ARG,23.7,202275,,,Fermin Tenti,R,181,ARG,28.7,6-3 6-2,3,R16,121,5,5,63,38,28,10,9,4,6,0,5,68,41,19,13,8,7,12,462,98,918,23
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,201,211661,,,Juan Estevez,R,170,ARG,20.4,211649,,,Fernando Cavallo,R,188,ARG,20.2,6-4 7-5,3,R16,116,1,2,84,66,42,8,11,3,5,3,2,73,40,24,16,11,4,8,438,106,927,22
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,205,212785,,,Carlos Maria Zarate,U,,ARG,,202106,,,Juan Bautista Otegui,R,191,ARG,27.0,6-2 7-5,3,R16,99,0,0,53,33,22,16,10,1,2,3,5,72,38,22,15,10,7,11,576,67,1078,13
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,304,210218,,,Bruno Fernandez,R,185,BRA,21.5,209254,,,Valerio Aboian,L,183,ARG,23.7,6-3 7-5,3,QF,109,0,0,54,36,22,15,10,1,3,4,3,73,46,27,12,11,5,10,704,46,462,98
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,303,202271,,,Lorenzo Joaquin Rodriguez,R,196,ARG,26.4,212785,,,Carlos Maria Zarate,U,,ARG,,6-1 6-7(2) 7-6(5),3,QF,182,1,4,105,69,39,21,16,7,12,4,4,102,59,33,18,15,4,11,522,78,576,67
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,302,211636,,,Lucio Ratti,R,183,ARG,22.0,212784,,,Maximo Zeitune,R,,ARG,18.9,6-1 6-2,3,QF,75,1,1,51,37,27,7,8,3,4,2,1,38,27,12,4,7,1,6,548,72,774,37
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,301,211661,,,Juan Estevez,R,170,ARG,20.4,208099,,,Santiago De La Fuente,R,175,ARG,24.0,6-2 6-4,3,QF,85,0,0,69,55,37,4,9,9,11,1,2,48,33,17,5,9,2,7,438,106,643,55
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,401,211661,,,Juan Estevez,R,170,ARG,20.4,211636,,,Lucio Ratti,R,183,ARG,22.0,7-6(0) 6-2,3,SF,122,1,0,78,61,37,11,10,9,11,0,4,89,61,32,12,10,7,11,438,106,548,72
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,402,210218,,,Bruno Fernandez,R,185,BRA,21.5,202271,,,Lorenzo Joaquin Rodriguez,R,196,ARG,26.4,2-6 6-4 6-1,3,SF,99,3,1,62,43,33,12,12,1,3,3,1,71,59,37,8,13,1,5,704,46,522,78
2026-M-ITF-ARG-2026-001,M15 La Plata,Clay,32,15,20260309,501,211661,,,Juan Estevez,R,170,ARG,20.4,210218,,,Bruno Fernandez,R,185,BRA,21.5,7-5 6-4,3,F,88,4,0,71,53,35,7,11,4,7,2,4,64,41,25,9,11,3,8,438,106,704,46
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,101,213069,,,Gasper Matijasic,U,,SLO,,210119,,,Andrej Nedic,R,185,BIH,21.3,7-5 6-3,3,R32,115,3,2,84,42,26,21,11,11,15,1,3,71,46,23,12,10,3,9,1712,2,296,174
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,103,209198,,,Gian Luca Tanner,R,191,SUI,25.1,214453,,,Dorian Stiblik,U,,CRO,18.4,6-1 6-0,3,R32,64,1,2,44,30,21,9,6,4,4,1,1,43,26,14,1,7,5,11,842,30,,
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,102,209099,,,Kristijan Juhas,U,,SRB,24.7,213880,,,Fran Rakonic,U,,CRO,20.0,6-1 6-0,3,R32,52,2,1,36,25,22,6,7,0,0,0,2,33,24,8,1,6,1,6,843,30,,
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,115,202244,,,Jeremy Gschwendtner,U,,GBR,27.5,214436,,,Simone Massellani,U,,ITA,18.1,4-6 6-3 6-2,3,R32,176,2,2,95,55,34,23,14,6,9,0,1,81,61,35,10,13,3,8,987,18,1856,1
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,116,209907,,,Viacheslav Bielinskyi,R,71,UKR,22.2,210063,,,Matyas Cerny,R,,CZE,24.3,5-7 6-0 6-3,3,R32,138,1,5,74,55,37,8,14,4,8,1,0,89,54,28,15,13,12,19,361,132,735,42
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,109,106172,,,Maxime Chazal,R,175,FRA,32.8,212951,,,Mak Mikovic,U,,SLO,19.7,7-6(3) 6-2,3,R32,116,0,2,62,38,26,14,10,1,3,0,2,66,56,30,5,10,3,7,539,74,2105,1
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,105,206867,,,Tommaso Compagnucci,R,173,ITA,26.3,210419,,,Daniele Minighini,R,173,ITA,21.6,6-1 2-0,3,R32,43,0,0,27,21,17,4,5,0,0,0,3,25,12,5,5,4,3,6,432,107,2105,1
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,113,212854,,,Felipe Virgili Berini,U,,ITA,21.1,209251,,,Stefan Popovic,R,178,SRB,22.7,6-0 6-2,3,R32,69,0,0,38,27,22,8,7,1,1,1,4,58,38,20,6,7,3,8,1729,2,555,71
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,107,211391,,,Iannis Miletich,U,,ITA,20.5,213580,,,Leonardo Primucci,U,,ITA,,6-4 6-4,3,R32,113,1,2,65,45,31,8,10,7,10,1,3,85,44,26,16,10,13,18,796,35,1190,9
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,114,213120,,,Lorenzo Berto,U,,ITA,18.7,210423,,,Alessandro Coccioli,U,,ITA,23.5,6-4 4-6 7-5,3,R32,190,1,2,126,93,57,14,16,8,12,0,3,96,60,41,13,16,2,7,,,1507,4
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,104,210429,,,Pietro Romeo Scomparin ,R,,ITA,24.9,144907,,,Adrian Oetzbach,R,185,GER,28.3,6-4 6-2,3,R32,99,0,1,53,34,27,11,9,1,1,2,0,60,38,22,12,9,6,9,963,19,632,57
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,110,212960,,,Yannick Alexandrescou,U,,ROU,18.1,212269,,,Marc Majdandzic,U,,GER,21.0,6-2 6-2,3,R32,65,0,0,42,26,19,11,8,1,2,2,3,53,41,22,2,8,3,8,1364,5,912,23
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,108,212119,,,Nik Mikovic ,U,,SLO,21.5,207708,,,Dusan Obradovic,L,,SRB,24.9,7-6(5) 2-6 7-6(8),3,R32,187,3,2,109,64,42,25,16,3,8,5,2,125,74,52,26,16,7,10,1622,3,488,89
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,106,208007,,,Karlo Kajin,U,,CRO,26.3,208152,,,Gabriele Bosio,R,,ITA,25.2,6-3 2-6 6-3,3,R32,154,2,3,76,46,29,17,13,2,6,4,2,86,58,38,9,13,8,13,2105,1,949,20
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,112,209890,,,Mili Poljicak,R,185,CRO,21.6,212924,,,Emanuel Ivanisevic,U,,CRO,18.3,6-2 6-3,3,R32,76,6,1,52,36,29,9,9,0,0,0,1,41,21,13,9,8,0,3,388,120,1476,4
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,111,210537,,,Josip Simundza,L,196,CRO,21.1,211334,,,Aljaz Jeran,U,,SLO,22.3,6-3 6-3,3,R32,95,7,4,53,28,22,13,9,2,3,1,3,58,38,22,8,9,5,9,730,43,1202,9
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,201,209099,,,Kristijan Juhas,U,,SRB,24.7,213069,,,Gasper Matijasic,U,,SLO,,2-6 6-3 6-3,3,R16,126,2,1,76,57,38,13,13,1,3,1,3,80,42,31,20,13,3,6,843,30,1712,2
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,207,213120,,,Lorenzo Berto,U,,ITA,18.7,212854,,,Felipe Virgili Berini,U,,ITA,21.1,7-5 3-0,3,R16,89,2,1,50,35,28,5,8,0,1,0,7,54,38,23,5,7,4,7,,,1729,2
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,202,209198,,,Gian Luca Tanner,R,191,SUI,25.1,210429,,,Pietro Romeo Scomparin ,R,,ITA,24.9,7-6(7) 6-1,3,R16,110,0,5,65,44,27,7,9,3,7,0,4,65,46,18,8,10,5,12,842,30,963,19
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,204,211391,,,Iannis Miletich,U,,ITA,20.5,212119,,,Nik Mikovic ,U,,SLO,21.5,6-3 6-2,3,R16,86,3,2,51,30,22,13,9,3,5,1,2,50,28,11,11,8,1,6,796,35,1622,3
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,205,106172,,,Maxime Chazal,R,175,FRA,32.8,212960,,,Yannick Alexandrescou,U,,ROU,18.1,6-4 7-5,3,R16,124,0,0,62,39,23,14,11,2,6,0,0,78,56,28,9,11,6,12,539,74,1364,5
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,203,206867,,,Tommaso Compagnucci,R,173,ITA,26.3,208007,,,Karlo Kajin,U,,CRO,26.3,6-3 6-3,3,R16,86,2,1,53,40,29,6,9,1,2,0,1,52,39,20,7,9,2,6,432,107,2105,1
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,206,209890,,,Mili Poljicak,R,185,CRO,21.6,210537,,,Josip Simundza,L,196,CRO,21.1,7-6(9) 6-2,3,R16,120,3,2,64,44,33,11,10,0,2,1,1,70,51,28,11,10,4,8,388,120,730,43
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,208,209907,,,Viacheslav Bielinskyi,R,71,UKR,22.2,202244,,,Jeremy Gschwendtner,U,,GBR,27.5,6-4 7-5,3,R16,134,0,3,63,51,31,5,11,7,11,0,7,86,46,29,13,11,7,13,361,132,987,18
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,301,209198,,,Gian Luca Tanner,R,191,SUI,25.1,209099,,,Kristijan Juhas,U,,SRB,24.7,6-7(5) 6-4 6-1,3,QF,150,3,3,94,71,50,9,15,7,10,2,2,95,69,41,12,14,6,12,842,30,843,30
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,302,206867,,,Tommaso Compagnucci,R,173,ITA,26.3,211391,,,Iannis Miletich,U,,ITA,20.5,6-2 6-1,3,QF,78,1,0,41,33,25,3,8,0,1,0,2,53,25,14,9,7,3,8,432,107,796,35
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,303,209890,,,Mili Poljicak,R,185,CRO,21.6,106172,,,Maxime Chazal,R,175,FRA,32.8,6-4 6-2,3,QF,94,7,3,52,34,30,8,9,1,1,0,0,53,37,22,8,9,5,8,388,120,539,74
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,304,209907,,,Viacheslav Bielinskyi,R,71,UKR,22.2,213120,,,Lorenzo Berto,U,,ITA,18.7,6-3 6-3,3,QF,109,1,4,65,46,30,7,9,4,7,2,2,56,40,19,5,9,4,10,361,132,,
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,401,206867,,,Tommaso Compagnucci,R,173,ITA,26.3,209198,,,Gian Luca Tanner,R,191,SUI,25.1,6-2 6-2,3,SF,75,1,1,53,46,30,3,8,3,4,1,1,55,40,16,8,8,5,10,432,107,842,30
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,402,209890,,,Mili Poljicak,R,185,CRO,21.6,209907,,,Viacheslav Bielinskyi,R,71,UKR,22.2,6-3 5-7 6-3,3,SF,161,7,0,104,77,51,11,15,11,15,0,1,97,86,47,5,15,11,17,388,120,361,132
2026-M-ITF-CRO-2026-001,M15 Porec,Clay,32,15,20260309,501,209890,,,Mili Poljicak,R,185,CRO,21.6,206867,,,Tommaso Compagnucci,R,173,ITA,26.3,6-3 6-4,3,F,97,2,0,51,33,24,10,10,2,4,0,0,54,38,18,9,9,3,7,388,120,432,107
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,108,209997,,,Marcello Serafini,R,188,ITA,23.5,213001,,,Mika Petkovic,U,,GER,19.1,6-3 7-6(1),3,R32,84,4,3,65,46,32,11,11,1,4,3,1,69,34,23,15,10,4,8,979,18,676,50
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,102,106397,,,Wishaya Trongcharoenchaikul,R,193,THA,30.8,214431,,,Jan Werblinski,U,,POL,17.3,6-4 6-0,3,R32,74,4,2,52,31,22,14,8,2,2,1,2,47,30,14,10,8,2,6,798,35,,
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,103,210252,,,Seydina Andre,U,,SEN,22.5,212748,,,Anas Mazdrashki,U,,BUL,,6-3 6-7(5) 7-6(3),3,R32,182,8,2,113,78,59,21,17,7,8,2,4,103,60,47,20,16,4,6,898,25,894,25
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,113,209185,,,Alessandro Pecci,R,198,ITA,24.9,213816,,,Kuzma Gomziakov,U,,RUS,,4-0 RET,3,R32,32,1,0,9,6,6,2,2,0,0,1,1,23,14,5,4,3,1,3,693,47,,
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,101,210682,,,Federico Bondioli,L,185,ITA,20.7,210284,,,Pijus Vaitiekunas,U,,LTU,23.0,6-4 4-6 6-2,3,R32,180,1,6,98,56,43,18,14,4,6,0,3,85,60,38,14,14,4,8,440,106,1491,4
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,116,126762,,,Aleksandre Bakshi,L,180,GEO,28.6,104729,,,Ivan Nedelko,R,185,RUS,39.8,6-4 6-4,3,R32,92,2,5,68,41,33,13,10,5,5,8,4,62,32,24,16,10,5,7,575,67,881,26
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,105,208431,,,Semen Pankin,R,,RUS,26.4,208573,,,Muthu Aadhitiya Senthilkumar,L,180,IND,26.1,6-1 7-5,3,R32,92,2,5,70,38,26,20,10,6,6,4,4,59,37,27,9,9,5,8,608,61,,
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,114,210183,,,Marcel Kamrowski ,R,188,POL,22.9,200125,,,Mykyta Mashtakov,R,175,UKR,26.9,7-6(5) 6-1,3,R32,100,6,0,65,48,34,9,10,3,4,1,4,61,44,26,8,9,3,6,1268,7,916,23
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,112,211756,,,Michal Krajci,R,,SVK,21.1,213496,,,Marc Saura Moragrega,U,,ESP,21.6,6-0 6-1,3,R32,76,4,2,40,29,22,7,7,0,0,0,1,52,36,17,5,6,7,12,598,63,1851,2
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,110,210553,,,Jacob Bradshaw,R,188,AUS,23.3,212670,,,Andriy Poritskyy,U,,UKR,20.9,6-3 6-3,3,R32,87,7,1,48,37,31,7,9,1,1,2,2,71,51,31,9,9,6,9,857,28,,
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,107,212210,,,Filippo Mazzola,U,,ITA,20.8,207586,,,Justas Trainauskas,R,,LTU,24.0,6-3 6-7(6) 6-2,3,R32,196,3,3,90,57,39,17,14,2,6,5,6,111,74,45,12,15,9,17,1531,4,1856,1
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,111,213996,,,Anton Arzhankin,U,,RUS,,213143,,,Sydney Zick,U,,GER,19.1,6-2 6-2,3,R32,106,6,3,55,30,21,17,8,4,4,2,3,71,34,18,17,8,7,11,1381,5,1021,16
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,109,209385,,,Samuel Vincent Ruggeri,R,191,ITA,23.7,210456,,,Karim Ibrahim,U,,EGY,22.5,6-0 6-3,3,R32,66,6,1,35,22,20,12,8,0,0,1,3,48,32,18,6,7,4,8,743,41,1047,15
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,104,213048,,,Alan Wazny,U,,POL,,209971,,,Michael Bassem Sobhy,R,,EGY,21.8,6-2 0-6 6-4,3,R32,100,1,2,62,45,31,6,12,7,12,4,3,66,34,22,17,12,5,10,1279,7,682,49
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,106,144748,,,Kris Van Wyk,R,185,RSA,29.4,213046,,,Pieter De Lange,U,,NED,,7-5 7-6(2),3,R32,124,6,5,97,64,43,18,12,3,5,0,3,71,49,32,12,12,5,8,791,35,1059,14
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,115,212756,,,Nikita Bilozertsev,U,,UKR,17.2,210601,,,Oskari Eerola,U,,FIN,23.9,6-3 6-1,3,R32,72,3,1,45,31,24,11,8,3,3,2,5,62,43,23,7,8,2,6,799,34,1485,4
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,207,209185,,,Alessandro Pecci,R,198,ITA,24.9,210183,,,Marcel Kamrowski ,R,188,POL,22.9,6-4 6-7(5) 6-2,3,R16,179,16,2,89,53,40,18,15,3,6,2,2,104,64,40,17,15,5,11,693,47,1268,7
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,206,211756,,,Michal Krajci,R,,SVK,21.1,213996,,,Anton Arzhankin,U,,RUS,,7-6(4) 6-2,3,R16,110,4,5,68,42,34,12,10,3,4,5,2,65,40,23,15,10,2,5,598,63,1381,5
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,203,208431,,,Semen Pankin,R,,RUS,26.4,144748,,,Kris Van Wyk,R,185,RSA,29.4,6-2 6-1,3,R16,71,0,2,46,24,15,14,7,1,2,1,6,48,19,12,7,8,2,8,608,61,791,35
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,202,210252,,,Seydina Andre,U,,SEN,22.5,213048,,,Alan Wazny,U,,POL,,6-4 7-5,3,R16,106,4,5,63,44,35,10,11,5,6,2,5,70,47,36,7,11,4,7,898,25,1279,7
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,204,212210,,,Filippo Mazzola,U,,ITA,20.8,209997,,,Marcello Serafini,R,188,ITA,23.5,6-3 2-6 3-0,3,R16,106,0,2,70,47,29,11,10,8,11,2,3,72,52,29,9,11,4,8,1531,4,979,18
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,205,209385,,,Samuel Vincent Ruggeri,R,191,ITA,23.7,210553,,,Jacob Bradshaw,R,188,AUS,23.3,6-4 6-4,3,R16,119,6,2,56,33,27,13,10,3,4,2,3,76,48,24,19,10,4,7,743,41,857,28
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,201,210682,,,Federico Bondioli,L,185,ITA,20.7,106397,,,Wishaya Trongcharoenchaikul,R,193,THA,30.8,6-4 7-6(3),3,R16,123,4,2,66,50,37,10,11,0,1,1,2,84,50,33,15,11,3,5,440,106,798,35
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,208,212756,,,Nikita Bilozertsev,U,,UKR,17.2,126762,,,Aleksandre Bakshi,L,180,GEO,28.6,6-2 7-5,3,R16,95,2,6,65,37,28,9,10,5,8,0,4,61,34,20,9,10,2,8,799,34,575,67
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,301,210682,,,Federico Bondioli,L,185,ITA,20.7,210252,,,Seydina Andre,U,,SEN,22.5,7-6(15) 6-1,3,QF,146,2,2,80,57,39,15,10,4,5,4,2,75,51,30,13,9,1,4,440,106,898,25
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,302,208431,,,Semen Pankin,R,,RUS,26.4,212210,,,Filippo Mazzola,U,,ITA,20.8,6-2 6-4,3,QF,76,7,0,45,34,29,9,9,1,1,0,1,57,33,18,13,9,4,7,608,61,1531,4
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,304,209185,,,Alessandro Pecci,R,198,ITA,24.9,212756,,,Nikita Bilozertsev,U,,UKR,17.2,6-1 6-4,3,QF,86,3,1,46,27,23,12,9,1,2,4,4,46,26,18,5,8,2,6,693,47,799,34
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,303,211756,,,Michal Krajci,R,,SVK,21.1,209385,,,Samuel Vincent Ruggeri,R,191,ITA,23.7,6-3 6-2,3,QF,85,2,2,46,31,23,7,8,2,4,2,6,54,26,15,7,9,4,10,598,63,743,41
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,401,210682,,,Federico Bondioli,L,185,ITA,20.7,208431,,,Semen Pankin,R,,RUS,26.4,1-6 6-3 7-6(4),3,SF,139,4,6,96,67,49,11,14,7,10,12,2,76,46,38,17,14,1,3,440,106,608,61
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,402,211756,,,Michal Krajci,R,,SVK,21.1,209185,,,Alessandro Pecci,R,198,ITA,24.9,4-6 6-3 6-4,3,SF,156,6,7,103,61,46,21,15,7,8,13,5,85,53,40,17,14,5,7,598,63,693,47
2026-M-ITF-EGY-2026-010,M15 Sharm ElSheikh,Hard,32,15,20260309,501,210682,,,Federico Bondioli,L,185,ITA,20.7,211756,,,Michal Krajci,R,,SVK,21.1,6-2 6-4,3,F,79,4,0,49,37,27,10,9,0,0,3,1,59,42,27,6,9,0,3,440,106,598,63
2026-M-ITF-CHN-2026-001,M15 Maanshan,Hard,32,15,20260302,103,207788,,,Thanapet Chanta,R,,THA,26.4,213024,,,Ivan Iutkin,U,,RUS,18.9,7-5 6-3,3,R32,106,1,2,65,40,24,13,10,6,10,2,6,69,39,21,10,11,2,9,785,36,2198,1
2026-M-ITF-CHN-2026-001,M15 Maanshan,Hard,32,15,20260302,111,207134,,,Fitriadi M Rifqi,R,175,INA,27.1,200632,,,Evan Zhu,R,185,USA,27.5,6-3 7-6(3),3,R32,121,0,5,72,41,28,16,10,3,5,4,5,80,49,33,11,11,7,11,793,35,747,41
2026-M-ITF-CHN-2026-001,M15 Maanshan,Hard,32,15,20260302,113,213585,,,Roman Kharlamov,U,,RUS,,106290,,,Filip Peliwo,R,180,POL,32.0,7-6(6) 5-7 6-3,3,R32,170,8,3,112,57,43,26,17,2,6,6,3,120,77,48,22,16,9,13,1529,4,483,91
